Deformação : Distância inicial Axial (Fonte de Deformação);"-19,999";mm
Dimensão : Altura da bigorna;"20,000";mm
Dimensão : Área;"304,805";mm^2
Máximo Esforço à compressiva : Carga compressivaemMáximo Esforço à compressiva;"4,686";N
Máximo Esforço à compressiva : Deformaçao compressivaemMáximo Esforço à compressiva;"3,861";%
Máximo Esforço à compressiva : EnergiaemMáximo Esforço à compressiva;"0,001";J
Máximo Esforço à compressiva : Máximo Esforço à compressiva;"0,015";MPa
Máximo Esforço à compressiva : Extensão compressivaemMáximo Esforço à compressiva;"0,772";mm
Máximo Esforço à compressiva : TempoemMáximo Esforço à compressiva;"46,33000";sec
Máximo Extensão compressiva : Carga compressivaemMáximo Extensão compressiva;"0,000";N
Máximo Extensão compressiva : Deformaçao compressivaemMáximo Extensão compressiva;"6,813";%
Máximo Extensão compressiva : EnergiaemMáximo Extensão compressiva;"0,002";J
Máximo Extensão compressiva : Máximo Extensão compressiva;"1,362";mm
Máximo Extensão compressiva : TempoemMáximo Extensão compressiva;"81,74800";sec
Módulo (Automático) : Módulo (Automático);"3,074";MPa

Tempo;Extensão;Carga;Deformaçao compressiva;Esforço à compressiva;Extensão compressiva;Carga compressiva
(sec);(mm);(N);(mm/mm);(MPa);(mm);(N)
"0,00000";"-0,00118";"0,00023";"0,000";"0,000";"0,000";"0,000"
"0,10000";"-0,00193";"0,00009";"0,000";"0,000";"0,001";"0,000"
"0,20000";"-0,00434";"0,00008";"0,000";"0,000";"0,003";"0,000"
"0,30000";"-0,00621";"0,00027";"0,000";"0,000";"0,005";"0,000"
"0,40000";"-0,00793";"0,00009";"0,000";"0,000";"0,007";"0,000"
"0,50000";"-0,00954";"0,00020";"0,000";"0,000";"0,008";"0,000"
"0,60000";"-0,01136";"0,00037";"0,001";"0,000";"0,010";"0,000"
"0,70000";"-0,01286";"0,00013";"0,001";"0,000";"0,012";"0,000"
"0,80000";"-0,01452";"0,00032";"0,001";"0,000";"0,013";"0,000"
"0,90000";"-0,01623";"0,00018";"0,001";"0,000";"0,015";"0,000"
"1,00000";"-0,01789";"0,00031";"0,001";"0,000";"0,017";"0,000"
"1,10000";"-0,01955";"0,00032";"0,001";"0,000";"0,018";"0,000"
"1,20000";"-0,02132";"0,00017";"0,001";"0,000";"0,020";"0,000"
"1,30000";"-0,02287";"0,00010";"0,001";"0,000";"0,022";"0,000"
"1,40000";"-0,02448";"0,00009";"0,001";"0,000";"0,023";"0,000"
"1,50000";"-0,02620";"0,00018";"0,001";"0,000";"0,025";"0,000"
"1,60000";"-0,02791";"0,00022";"0,001";"0,000";"0,027";"0,000"
"1,70000";"-0,02952";"0,00003";"0,001";"0,000";"0,028";"0,000"
"1,80000";"-0,03134";"0,00014";"0,002";"0,000";"0,030";"0,000"
"1,90000";"-0,03289";"0,00011";"0,002";"0,000";"0,032";"0,000"
"2,00000";"-0,03445";"0,00029";"0,002";"0,000";"0,033";"0,000"
"2,10000";"-0,03621";"0,00025";"0,002";"0,000";"0,035";"0,000"
"2,20000";"-0,03793";"0,00037";"0,002";"0,000";"0,037";"0,000"
"2,30000";"-0,03948";"0,00015";"0,002";"0,000";"0,038";"0,000"
"2,40000";"-0,04136";"0,00024";"0,002";"0,000";"0,040";"0,000"
"2,50000";"-0,04291";"0,00021";"0,002";"0,000";"0,042";"0,000"
"2,60000";"-0,04446";"0,00011";"0,002";"0,000";"0,043";"0,000"
"2,70000";"-0,04618";"0,00028";"0,002";"0,000";"0,045";"0,000"
"2,80000";"-0,04795";"0,00024";"0,002";"0,000";"0,047";"0,000"
"2,90000";"-0,04950";"0,00025";"0,002";"0,000";"0,048";"0,000"
"3,00000";"-0,05127";"0,00013";"0,002";"0,000";"0,050";"0,000"
"3,10000";"-0,05293";"0,00009";"0,003";"0,000";"0,052";"0,000"
"3,20000";"-0,05448";"0,00017";"0,003";"0,000";"0,053";"0,000"
"3,30000";"-0,05614";"0,00015";"0,003";"0,000";"0,055";"0,000"
"3,40000";"-0,05796";"0,00030";"0,003";"0,000";"0,057";"0,000"
"3,50000";"-0,05952";"-0,00001";"0,003";"0,000";"0,058";"0,000"
"3,60000";"-0,06123";"0,00007";"0,003";"0,000";"0,060";"0,000"
"3,70000";"-0,06300";"0,00006";"0,003";"0,000";"0,062";"0,000"
"3,80000";"-0,06445";"0,00009";"0,003";"0,000";"0,063";"0,000"
"3,90000";"-0,06616";"0,00018";"0,003";"0,000";"0,065";"0,000"
"4,00000";"-0,06793";"0,00022";"0,003";"0,000";"0,067";"0,000"
"4,10000";"-0,06959";"0,00013";"0,003";"0,000";"0,068";"0,000"
"4,20000";"-0,07125";"0,00003";"0,003";"0,000";"0,070";"0,000"
"4,30000";"-0,07302";"0,00040";"0,004";"0,000";"0,072";"0,000"
"4,40000";"-0,07446";"0,00026";"0,004";"0,000";"0,073";"0,000"
"4,50000";"-0,07618";"0,00027";"0,004";"0,000";"0,075";"0,000"
"4,60000";"-0,07789";"0,00022";"0,004";"0,000";"0,077";"0,000"
"4,70000";"-0,07955";"0,00014";"0,004";"0,000";"0,078";"0,000"
"4,80000";"-0,08121";"0,00001";"0,004";"0,000";"0,080";"0,000"
"4,90000";"-0,08304";"0,00006";"0,004";"0,000";"0,082";"0,000"
"5,00000";"-0,08448";"-0,01847";"0,004";"0,000";"0,083";"0,018"
"5,05200";"-0,08534";"-0,04373";"0,004";"0,000";"0,084";"0,044"
"5,07200";"-0,08566";"-0,06930";"0,004";"0,000";"0,084";"0,069"
"5,08800";"-0,08593";"-0,09551";"0,004";"0,000";"0,085";"0,096"
"5,11000";"-0,08630";"-0,12166";"0,004";"0,000";"0,085";"0,122"
"5,16000";"-0,08716";"-0,14830";"0,004";"0,000";"0,086";"0,148"
"5,17200";"-0,08737";"-0,17619";"0,004";"0,001";"0,086";"0,176"
"5,18200";"-0,08754";"-0,20494";"0,004";"0,001";"0,086";"0,205"
"5,19200";"-0,08775";"-0,23219";"0,004";"0,001";"0,086";"0,232"
"5,20600";"-0,08802";"-0,25794";"0,004";"0,001";"0,087";"0,258"
"5,25000";"-0,08877";"-0,28377";"0,004";"0,001";"0,087";"0,284"
"5,32600";"-0,09000";"-0,30940";"0,004";"0,001";"0,089";"0,309"
"5,40600";"-0,09134";"-0,33743";"0,005";"0,001";"0,090";"0,337"
"5,42400";"-0,09166";"-0,36347";"0,005";"0,001";"0,090";"0,363"
"5,45200";"-0,09214";"-0,38866";"0,005";"0,001";"0,091";"0,389"
"5,48000";"-0,09268";"-0,36168";"0,005";"0,001";"0,091";"0,362"
"5,49200";"-0,09289";"-0,33430";"0,005";"0,001";"0,092";"0,334"
"5,50600";"-0,09316";"-0,30696";"0,005";"0,001";"0,092";"0,307"
"5,60600";"-0,09461";"-0,33028";"0,005";"0,001";"0,093";"0,330"
"5,66000";"-0,09546";"-0,35703";"0,005";"0,001";"0,094";"0,357"
"5,67000";"-0,09562";"-0,38302";"0,005";"0,001";"0,094";"0,383"
"5,68000";"-0,09579";"-0,40978";"0,005";"0,001";"0,094";"0,410"
"5,69400";"-0,09605";"-0,43622";"0,005";"0,001";"0,095";"0,436"
"5,72400";"-0,09654";"-0,40668";"0,005";"0,001";"0,095";"0,407"
"5,73200";"-0,09670";"-0,38071";"0,005";"0,001";"0,095";"0,381"
"5,74200";"-0,09686";"-0,35439";"0,005";"0,001";"0,096";"0,354"
"5,80600";"-0,09798";"-0,37984";"0,005";"0,001";"0,097";"0,380"
"5,83400";"-0,09846";"-0,40568";"0,005";"0,001";"0,097";"0,406"
"5,87400";"-0,09916";"-0,37698";"0,005";"0,001";"0,098";"0,377"
"5,88400";"-0,09932";"-0,34590";"0,005";"0,001";"0,098";"0,346"
"5,89200";"-0,09943";"-0,31850";"0,005";"0,001";"0,098";"0,319"
"5,90000";"-0,09954";"-0,29100";"0,005";"0,001";"0,098";"0,291"
"5,90800";"-0,09970";"-0,26453";"0,005";"0,001";"0,098";"0,265"
"5,91800";"-0,09986";"-0,23422";"0,005";"0,001";"0,099";"0,234"
"5,93000";"-0,10002";"-0,20755";"0,005";"0,001";"0,099";"0,208"
"5,97000";"-0,10066";"-0,23278";"0,005";"0,001";"0,099";"0,233"
"5,98400";"-0,10087";"-0,25876";"0,005";"0,001";"0,100";"0,259"
"6,02400";"-0,10157";"-0,23227";"0,005";"0,001";"0,100";"0,232"
"6,03600";"-0,10179";"-0,20377";"0,005";"0,001";"0,100";"0,204"
"6,05000";"-0,10205";"-0,17580";"0,005";"0,001";"0,101";"0,176"
"6,07000";"-0,10243";"-0,15027";"0,005";"0,000";"0,101";"0,150"
"6,12200";"-0,10339";"-0,17753";"0,005";"0,001";"0,102";"0,178"
"6,14600";"-0,10377";"-0,20297";"0,005";"0,001";"0,102";"0,203"
"6,24600";"-0,10527";"-0,20659";"0,005";"0,001";"0,104";"0,207"
"6,27000";"-0,10564";"-0,23234";"0,005";"0,001";"0,104";"0,232"
"6,29000";"-0,10596";"-0,25787";"0,005";"0,001";"0,105";"0,258"
"6,33200";"-0,10666";"-0,28315";"0,005";"0,001";"0,105";"0,283"
"6,38000";"-0,10752";"-0,30842";"0,005";"0,001";"0,106";"0,308"
"6,42800";"-0,10837";"-0,33497";"0,005";"0,001";"0,107";"0,335"
"6,44400";"-0,10864";"-0,36062";"0,005";"0,001";"0,107";"0,361"
"6,46400";"-0,10896";"-0,38616";"0,005";"0,001";"0,108";"0,386"
"6,56400";"-0,11057";"-0,38973";"0,005";"0,001";"0,109";"0,390"
"6,62000";"-0,11154";"-0,41559";"0,006";"0,001";"0,110";"0,416"
"6,72000";"-0,11336";"-0,42694";"0,006";"0,001";"0,112";"0,427"
"6,78600";"-0,11432";"-0,40174";"0,006";"0,001";"0,113";"0,402"
"6,87400";"-0,11571";"-0,42684";"0,006";"0,001";"0,114";"0,427"
"6,89000";"-0,11598";"-0,45186";"0,006";"0,001";"0,115";"0,452"
"6,99000";"-0,11764";"-0,46143";"0,006";"0,002";"0,116";"0,461"
"7,06000";"-0,11887";"-0,43548";"0,006";"0,001";"0,118";"0,435"
"7,09200";"-0,11946";"-0,40937";"0,006";"0,001";"0,118";"0,409"
"7,17600";"-0,12080";"-0,43447";"0,006";"0,001";"0,120";"0,434"
"7,27000";"-0,12241";"-0,40906";"0,006";"0,001";"0,121";"0,409"
"7,29600";"-0,12289";"-0,38362";"0,006";"0,001";"0,122";"0,384"
"7,39600";"-0,12450";"-0,37111";"0,006";"0,001";"0,123";"0,371"
"7,49600";"-0,12605";"-0,36535";"0,006";"0,001";"0,125";"0,365"
"7,52000";"-0,12648";"-0,33917";"0,006";"0,001";"0,125";"0,339"
"7,57600";"-0,12745";"-0,36460";"0,006";"0,001";"0,126";"0,365"
"7,63400";"-0,12846";"-0,33885";"0,006";"0,001";"0,127";"0,339"
"7,73400";"-0,13018";"-0,32622";"0,006";"0,001";"0,129";"0,326"
"7,78600";"-0,13098";"-0,35135";"0,006";"0,001";"0,130";"0,351"
"7,88600";"-0,13270";"-0,33837";"0,007";"0,001";"0,131";"0,338"
"7,93200";"-0,13361";"-0,36507";"0,007";"0,001";"0,132";"0,365"
"7,99000";"-0,13446";"-0,39028";"0,007";"0,001";"0,133";"0,390"
"8,09000";"-0,13596";"-0,40899";"0,007";"0,001";"0,135";"0,409"
"8,19000";"-0,13768";"-0,39395";"0,007";"0,001";"0,136";"0,394"
"8,29000";"-0,13945";"-0,39173";"0,007";"0,001";"0,138";"0,392"
"8,31400";"-0,13982";"-0,36552";"0,007";"0,001";"0,139";"0,366"
"8,34800";"-0,14036";"-0,34034";"0,007";"0,001";"0,139";"0,340"
"8,42200";"-0,14154";"-0,31410";"0,007";"0,001";"0,140";"0,314"
"8,52200";"-0,14336";"-0,29695";"0,007";"0,001";"0,142";"0,297"
"8,62200";"-0,14496";"-0,29224";"0,007";"0,001";"0,144";"0,292"
"8,72200";"-0,14646";"-0,29109";"0,007";"0,001";"0,145";"0,291"
"8,79600";"-0,14775";"-0,26488";"0,007";"0,001";"0,146";"0,265"
"8,88600";"-0,14936";"-0,23965";"0,007";"0,001";"0,148";"0,240"
"8,92000";"-0,14995";"-0,21443";"0,007";"0,001";"0,149";"0,214"
"9,00600";"-0,15129";"-0,18885";"0,008";"0,001";"0,150";"0,189"
"9,10600";"-0,15300";"-0,16699";"0,008";"0,001";"0,152";"0,167"
"9,20600";"-0,15477";"-0,18844";"0,008";"0,001";"0,153";"0,188"
"9,26800";"-0,15562";"-0,21375";"0,008";"0,001";"0,154";"0,214"
"9,28600";"-0,15589";"-0,24107";"0,008";"0,001";"0,155";"0,241"
"9,30200";"-0,15616";"-0,26928";"0,008";"0,001";"0,155";"0,269"
"9,31800";"-0,15643";"-0,29624";"0,008";"0,001";"0,155";"0,296"
"9,33600";"-0,15670";"-0,32336";"0,008";"0,001";"0,155";"0,323"
"9,35400";"-0,15702";"-0,35085";"0,008";"0,001";"0,156";"0,351"
"9,37000";"-0,15729";"-0,37773";"0,008";"0,001";"0,156";"0,378"
"9,38600";"-0,15755";"-0,40491";"0,008";"0,001";"0,156";"0,405"
"9,40800";"-0,15793";"-0,43131";"0,008";"0,001";"0,157";"0,431"
"9,50800";"-0,15975";"-0,41337";"0,008";"0,001";"0,158";"0,413"
"9,60800";"-0,16136";"-0,42042";"0,008";"0,001";"0,160";"0,420"
"9,70800";"-0,16302";"-0,40558";"0,008";"0,001";"0,162";"0,406"
"9,80800";"-0,16479";"-0,41112";"0,008";"0,001";"0,163";"0,411"
"9,90800";"-0,16629";"-0,42430";"0,008";"0,001";"0,165";"0,424"
"10,00800";"-0,16795";"-0,43043";"0,008";"0,001";"0,167";"0,430"
"10,05000";"-0,16870";"-0,40451";"0,008";"0,001";"0,167";"0,405"
"10,15000";"-0,17041";"-0,41398";"0,008";"0,001";"0,169";"0,414"
"10,25000";"-0,17202";"-0,41069";"0,009";"0,001";"0,171";"0,411"
"10,29400";"-0,17277";"-0,38503";"0,009";"0,001";"0,171";"0,385"
"10,37400";"-0,17421";"-0,35951";"0,009";"0,001";"0,173";"0,360"
"10,39800";"-0,17470";"-0,33203";"0,009";"0,001";"0,173";"0,332"
"10,42200";"-0,17507";"-0,30641";"0,009";"0,001";"0,174";"0,306"
"10,52000";"-0,17652";"-0,28104";"0,009";"0,001";"0,175";"0,281"
"10,59600";"-0,17775";"-0,25598";"0,009";"0,001";"0,176";"0,256"
"10,62400";"-0,17823";"-0,23058";"0,009";"0,001";"0,177";"0,231"
"10,72400";"-0,17995";"-0,21398";"0,009";"0,001";"0,179";"0,214"
"10,82400";"-0,18161";"-0,20523";"0,009";"0,001";"0,180";"0,205"
"10,92400";"-0,18327";"-0,22101";"0,009";"0,001";"0,182";"0,221"
"10,95200";"-0,18380";"-0,24846";"0,009";"0,001";"0,183";"0,248"
"10,97200";"-0,18418";"-0,27423";"0,009";"0,001";"0,183";"0,274"
"10,99000";"-0,18450";"-0,30026";"0,009";"0,001";"0,183";"0,300"
"11,00800";"-0,18482";"-0,32534";"0,009";"0,001";"0,184";"0,325"
"11,03200";"-0,18525";"-0,35093";"0,009";"0,001";"0,184";"0,351"
"11,06800";"-0,18573";"-0,37627";"0,009";"0,001";"0,184";"0,376"
"11,09600";"-0,18616";"-0,40130";"0,009";"0,001";"0,185";"0,401"
"11,15600";"-0,18707";"-0,42707";"0,009";"0,001";"0,186";"0,427"
"11,25600";"-0,18873";"-0,41511";"0,009";"0,001";"0,187";"0,415"
"11,30000";"-0,18954";"-0,39008";"0,009";"0,001";"0,188";"0,390"
"11,35000";"-0,19039";"-0,36505";"0,009";"0,001";"0,189";"0,365"
"11,40000";"-0,19125";"-0,33877";"0,009";"0,001";"0,190";"0,339"
"11,42200";"-0,19157";"-0,31348";"0,010";"0,001";"0,190";"0,313"
"11,46600";"-0,19227";"-0,28792";"0,010";"0,001";"0,191";"0,288"
"11,49600";"-0,19275";"-0,26191";"0,010";"0,001";"0,191";"0,262"
"11,59600";"-0,19457";"-0,25456";"0,010";"0,001";"0,193";"0,255"
"11,69600";"-0,19618";"-0,25056";"0,010";"0,001";"0,195";"0,251"
"11,76800";"-0,19725";"-0,27655";"0,010";"0,001";"0,196";"0,277"
"11,81600";"-0,19805";"-0,30176";"0,010";"0,001";"0,197";"0,302"
"11,90000";"-0,19950";"-0,32781";"0,010";"0,001";"0,198";"0,328"
"11,92800";"-0,19998";"-0,35400";"0,010";"0,001";"0,199";"0,354"
"11,98600";"-0,20100";"-0,38003";"0,010";"0,001";"0,200";"0,380"
"12,02000";"-0,20159";"-0,40538";"0,010";"0,001";"0,200";"0,405"
"12,10400";"-0,20287";"-0,43086";"0,010";"0,001";"0,202";"0,431"
"12,20400";"-0,20470";"-0,41302";"0,010";"0,001";"0,203";"0,413"
"12,28800";"-0,20609";"-0,38761";"0,010";"0,001";"0,205";"0,388"
"12,32400";"-0,20657";"-0,36240";"0,010";"0,001";"0,205";"0,362"
"12,42400";"-0,20823";"-0,34667";"0,010";"0,001";"0,207";"0,347"
"12,52400";"-0,20989";"-0,32509";"0,010";"0,001";"0,209";"0,325"
"12,62400";"-0,21166";"-0,33357";"0,011";"0,001";"0,210";"0,334"
"12,72400";"-0,21327";"-0,33349";"0,011";"0,001";"0,212";"0,333"
"12,79600";"-0,21450";"-0,35873";"0,011";"0,001";"0,213";"0,359"
"12,89600";"-0,21621";"-0,37259";"0,011";"0,001";"0,215";"0,373"
"12,99600";"-0,21771";"-0,35533";"0,011";"0,001";"0,216";"0,355"
"13,09600";"-0,21943";"-0,34210";"0,011";"0,001";"0,218";"0,342"
"13,19600";"-0,22120";"-0,32110";"0,011";"0,001";"0,220";"0,321"
"13,26600";"-0,22232";"-0,29594";"0,011";"0,001";"0,221";"0,296"
"13,35800";"-0,22382";"-0,32100";"0,011";"0,001";"0,223";"0,321"
"13,38800";"-0,22436";"-0,34608";"0,011";"0,001";"0,223";"0,346"
"13,48800";"-0,22612";"-0,35959";"0,011";"0,001";"0,225";"0,360"
"13,58800";"-0,22757";"-0,36193";"0,011";"0,001";"0,226";"0,362"
"13,68800";"-0,22929";"-0,35024";"0,011";"0,001";"0,228";"0,350"
"13,78800";"-0,23105";"-0,33993";"0,011";"0,001";"0,230";"0,340"
"13,82800";"-0,23175";"-0,31227";"0,012";"0,001";"0,230";"0,312"
"13,84200";"-0,23196";"-0,28498";"0,012";"0,001";"0,231";"0,285"
"13,85600";"-0,23218";"-0,25832";"0,012";"0,001";"0,231";"0,258"
"13,90600";"-0,23298";"-0,23196";"0,012";"0,001";"0,232";"0,232"
"13,92400";"-0,23325";"-0,20548";"0,012";"0,001";"0,232";"0,205"
"13,94000";"-0,23352";"-0,17850";"0,012";"0,001";"0,232";"0,178"
"14,04000";"-0,23534";"-0,18708";"0,012";"0,001";"0,234";"0,187"
"14,14000";"-0,23689";"-0,21138";"0,012";"0,001";"0,236";"0,211"
"14,24000";"-0,23845";"-0,18586";"0,012";"0,001";"0,237";"0,186"
"14,32200";"-0,23989";"-0,21147";"0,012";"0,001";"0,239";"0,211"
"14,37400";"-0,24080";"-0,23662";"0,012";"0,001";"0,240";"0,237"
"14,39600";"-0,24118";"-0,26373";"0,012";"0,001";"0,240";"0,264"
"14,41800";"-0,24161";"-0,29026";"0,012";"0,001";"0,240";"0,290"
"14,45800";"-0,24220";"-0,31599";"0,012";"0,001";"0,241";"0,316"
"14,48000";"-0,24252";"-0,34146";"0,012";"0,001";"0,241";"0,341"
"14,49800";"-0,24279";"-0,36737";"0,012";"0,001";"0,241";"0,367"
"14,56000";"-0,24380";"-0,39263";"0,012";"0,001";"0,243";"0,393"
"14,63800";"-0,24525";"-0,41767";"0,012";"0,001";"0,244";"0,418"
"14,73800";"-0,24691";"-0,39575";"0,012";"0,001";"0,246";"0,396"
"14,83800";"-0,24841";"-0,39262";"0,012";"0,001";"0,247";"0,393"
"14,93800";"-0,25012";"-0,39372";"0,012";"0,001";"0,249";"0,394"
"15,03800";"-0,25189";"-0,38205";"0,013";"0,001";"0,251";"0,382"
"15,09000";"-0,25270";"-0,35607";"0,013";"0,001";"0,251";"0,356"
"15,17600";"-0,25409";"-0,33047";"0,013";"0,001";"0,253";"0,330"
"15,21400";"-0,25479";"-0,30524";"0,013";"0,001";"0,253";"0,305"
"15,31400";"-0,25661";"-0,30003";"0,013";"0,001";"0,255";"0,300"
"15,40800";"-0,25795";"-0,32588";"0,013";"0,001";"0,257";"0,326"
"15,50800";"-0,25961";"-0,31166";"0,013";"0,001";"0,258";"0,312"
"15,56200";"-0,26057";"-0,33694";"0,013";"0,001";"0,259";"0,337"
"15,65800";"-0,26229";"-0,36317";"0,013";"0,001";"0,261";"0,363"
"15,75800";"-0,26379";"-0,37009";"0,013";"0,001";"0,262";"0,370"
"15,78200";"-0,26421";"-0,39590";"0,013";"0,001";"0,263";"0,396"
"15,86200";"-0,26566";"-0,42162";"0,013";"0,001";"0,264";"0,422"
"15,88400";"-0,26609";"-0,44685";"0,013";"0,001";"0,265";"0,447"
"15,90400";"-0,26646";"-0,47293";"0,013";"0,002";"0,265";"0,473"
"15,92000";"-0,26668";"-0,50135";"0,013";"0,002";"0,265";"0,501"
"15,93200";"-0,26689";"-0,52861";"0,013";"0,002";"0,266";"0,529"
"15,94600";"-0,26705";"-0,55633";"0,013";"0,002";"0,266";"0,556"
"15,96200";"-0,26732";"-0,58504";"0,013";"0,002";"0,266";"0,585"
"15,97600";"-0,26748";"-0,61294";"0,013";"0,002";"0,266";"0,613"
"15,99000";"-0,26770";"-0,63969";"0,013";"0,002";"0,266";"0,640"
"16,00800";"-0,26796";"-0,66630";"0,013";"0,002";"0,267";"0,666"
"16,07600";"-0,26909";"-0,69212";"0,013";"0,002";"0,268";"0,692"
"16,17600";"-0,27075";"-0,70139";"0,013";"0,002";"0,269";"0,701"
"16,27600";"-0,27252";"-0,68149";"0,014";"0,002";"0,271";"0,681"
"16,35400";"-0,27380";"-0,70650";"0,014";"0,002";"0,273";"0,706"
"16,44800";"-0,27541";"-0,73259";"0,014";"0,002";"0,274";"0,733"
"16,51200";"-0,27659";"-0,75810";"0,014";"0,002";"0,275";"0,758"
"16,60800";"-0,27793";"-0,78468";"0,014";"0,003";"0,277";"0,785"
"16,70800";"-0,27964";"-0,78505";"0,014";"0,003";"0,278";"0,785"
"16,73000";"-0,28002";"-0,81153";"0,014";"0,003";"0,279";"0,812"
"16,78400";"-0,28087";"-0,78533";"0,014";"0,003";"0,280";"0,785"
"16,88400";"-0,28264";"-0,78423";"0,014";"0,003";"0,281";"0,784"
"16,98400";"-0,28430";"-0,80680";"0,014";"0,003";"0,283";"0,807"
"17,08400";"-0,28602";"-0,79238";"0,014";"0,003";"0,285";"0,792"
"17,16000";"-0,28736";"-0,76734";"0,014";"0,003";"0,286";"0,767"
"17,22000";"-0,28821";"-0,74172";"0,014";"0,002";"0,287";"0,742"
"17,25800";"-0,28875";"-0,71589";"0,014";"0,002";"0,287";"0,716"
"17,35800";"-0,29046";"-0,69950";"0,014";"0,002";"0,289";"0,699"
"17,39600";"-0,29111";"-0,72568";"0,014";"0,002";"0,290";"0,726"
"17,49600";"-0,29282";"-0,74002";"0,015";"0,002";"0,292";"0,740"
"17,55600";"-0,29384";"-0,76653";"0,015";"0,003";"0,293";"0,767"
"17,64800";"-0,29534";"-0,79236";"0,015";"0,003";"0,294";"0,792"
"17,67000";"-0,29577";"-0,81948";"0,015";"0,003";"0,294";"0,819"
"17,69000";"-0,29609";"-0,84500";"0,015";"0,003";"0,295";"0,845"
"17,73600";"-0,29695";"-0,87043";"0,015";"0,003";"0,296";"0,870"
"17,76400";"-0,29743";"-0,89621";"0,015";"0,003";"0,296";"0,896"
"17,79000";"-0,29780";"-0,92234";"0,015";"0,003";"0,297";"0,922"
"17,87800";"-0,29909";"-0,94798";"0,015";"0,003";"0,298";"0,948"
"17,95800";"-0,30048";"-0,97449";"0,015";"0,003";"0,299";"0,974"
"17,98200";"-0,30086";"-1,00123";"0,015";"0,003";"0,300";"1,001"
"18,02400";"-0,30161";"-1,02631";"0,015";"0,003";"0,300";"1,026"
"18,07800";"-0,30252";"-1,05139";"0,015";"0,003";"0,301";"1,051"
"18,16400";"-0,30396";"-1,07648";"0,015";"0,004";"0,303";"1,076"
"18,21200";"-0,30471";"-1,10172";"0,015";"0,004";"0,303";"1,102"
"18,25800";"-0,30552";"-1,12773";"0,015";"0,004";"0,304";"1,128"
"18,33200";"-0,30686";"-1,15326";"0,015";"0,004";"0,306";"1,153"
"18,40400";"-0,30804";"-1,17880";"0,015";"0,004";"0,307";"1,179"
"18,50400";"-0,30954";"-1,19145";"0,015";"0,004";"0,308";"1,191"
"18,60400";"-0,31125";"-1,19128";"0,015";"0,004";"0,310";"1,191"
"18,66000";"-0,31221";"-1,21668";"0,016";"0,004";"0,311";"1,217"
"18,71200";"-0,31312";"-1,24298";"0,016";"0,004";"0,312";"1,243"
"18,74200";"-0,31361";"-1,26823";"0,016";"0,004";"0,312";"1,268"
"18,78600";"-0,31430";"-1,29454";"0,016";"0,004";"0,313";"1,295"
"18,81000";"-0,31473";"-1,31966";"0,016";"0,004";"0,313";"1,320"
"18,84000";"-0,31516";"-1,34529";"0,016";"0,004";"0,314";"1,345"
"18,87200";"-0,31570";"-1,37157";"0,016";"0,004";"0,314";"1,372"
"18,91400";"-0,31645";"-1,39883";"0,016";"0,005";"0,315";"1,399"
"18,93200";"-0,31677";"-1,42583";"0,016";"0,005";"0,315";"1,426"
"18,95200";"-0,31720";"-1,45157";"0,016";"0,005";"0,316";"1,452"
"18,98200";"-0,31773";"-1,47778";"0,016";"0,005";"0,316";"1,478"
"19,02000";"-0,31832";"-1,50372";"0,016";"0,005";"0,317";"1,504"
"19,08200";"-0,31923";"-1,53004";"0,016";"0,005";"0,318";"1,530"
"19,14000";"-0,32014";"-1,50416";"0,016";"0,005";"0,319";"1,504"
"19,21400";"-0,32137";"-1,47850";"0,016";"0,005";"0,320";"1,478"
"19,24000";"-0,32186";"-1,45316";"0,016";"0,005";"0,321";"1,453"
"19,28200";"-0,32255";"-1,42786";"0,016";"0,005";"0,321";"1,428"
"19,38200";"-0,32427";"-1,42653";"0,016";"0,005";"0,323";"1,427"
"19,48200";"-0,32587";"-1,40549";"0,016";"0,005";"0,325";"1,405"
"19,58200";"-0,32775";"-1,38878";"0,016";"0,005";"0,326";"1,389"
"19,62000";"-0,32834";"-1,41564";"0,016";"0,005";"0,327";"1,416"
"19,71400";"-0,32973";"-1,44112";"0,016";"0,005";"0,328";"1,441"
"19,78800";"-0,33091";"-1,46613";"0,016";"0,005";"0,330";"1,466"
"19,82600";"-0,33161";"-1,49166";"0,017";"0,005";"0,330";"1,492"
"19,90200";"-0,33295";"-1,51707";"0,017";"0,005";"0,332";"1,517"
"19,92200";"-0,33327";"-1,54297";"0,017";"0,005";"0,332";"1,543"
"20,02200";"-0,33493";"-1,54786";"0,017";"0,005";"0,334";"1,548"
"20,10800";"-0,33637";"-1,57355";"0,017";"0,005";"0,335";"1,574"
"20,19200";"-0,33793";"-1,54773";"0,017";"0,005";"0,337";"1,548"
"20,29200";"-0,33937";"-1,54417";"0,017";"0,005";"0,338";"1,544"
"20,39200";"-0,34104";"-1,55393";"0,017";"0,005";"0,340";"1,554"
"20,46200";"-0,34221";"-1,58001";"0,017";"0,005";"0,341";"1,580"
"20,56200";"-0,34398";"-1,60541";"0,017";"0,005";"0,343";"1,605"
"20,61000";"-0,34473";"-1,63079";"0,017";"0,005";"0,343";"1,631"
"20,68600";"-0,34596";"-1,65694";"0,017";"0,005";"0,345";"1,657"
"20,73600";"-0,34687";"-1,68219";"0,017";"0,006";"0,346";"1,682"
"20,77600";"-0,34762";"-1,70770";"0,017";"0,006";"0,346";"1,708"
"20,82200";"-0,34843";"-1,73382";"0,017";"0,006";"0,347";"1,734"
